monthly_income_avg,income_volatility,income_growth_rate,income_trend,active_day_ratio,platform_tenure_months,gigs_per_week,multi_platform_count,average_rating,completion_rate,cancellation_rate,on_time_rate,existing_emi,emi_ratio,bill_payment_ratio,cash_flow_stability,average_month_end_balance,fraud_indicators,identity_verified,document_verified,defaulted,approved
27829.240764687842,0.4583742563362843,0.20938925027464025,-181.76964828942442,0.7525211191465513,17.93962788629115,6.098595980377522,1,3.491101251888982,0.6108324534680204,0.1715537557578841,0.5019570528676953,2227.2763279617093,0.31342489329268874,0.8255884803718091,0.8995654078230313,1279.9810178806074,0,0,1,1,0
27808.43221786769,0.3305959917345479,-0.04765053571266007,675.019404860019,0.9819361106714499,1.1859716483921081,3.4206426888729746,3,4.624652360494123,0.7797072633862547,0.07559426398847005,0.6136038389160022,1097.2065953741821,0.11767815131994616,0.8839833789049025,0.6411038114139525,2982.701763808018,1,1,0,0,0
34177.660444094305,0.37340406255089287,0.2879284180314179,-498.70835135063317,0.8929425788887295,29.15731248511378,5.697652099601832,2,3.6856779296109012,0.7185779550976612,0.11271894015859699,0.7032031434004977,2933.9835007270676,0.4735294668090329,0.9803640441141215,0.830185164132129,15693.487518919239,1,0,0,0,0
14780.47779807982,0.7130983377282707,0.08151581655345572,541.4335198555727,0.3165164752518704,28.048335065161808,6.638010301321854,1,3.2229753756775636,0.9718598430805313,0.10701081209933694,0.9256305836810301,4423.323886599407,0.5969832138411821,0.7497745811337913,0.9260105280763891,10769.258294562798,0,0,0,0,1
16475.739507382707,0.15734598218125612,-0.005579814661414412,912.8642227077522,0.9289924232723874,20.194670704774694,7.6272937128456855,1,4.140818982807283,0.6498453542713309,0.20768278984138405,0.8992421214652127,5739.743235242463,0.4414908370436945,0.5560492551753794,0.5297805641776971,2517.1936681082607,1,0,1,0,1
26939.412236831246,0.46036088241175804,-0.07060130106799495,1281.5465791074462,0.848238889309038,3.326216402169524,3.8014859309477043,1,4.163128408875977,0.8609903822028928,0.0937480362711502,0.633582631293995,2020.9843502890237,0.5142804491414203,0.7203829007182707,0.884315182241296,12779.31597850822,1,0,1,1,0
22884.519916990186,0.40412207521912613,-0.03209683796498371,219.87673881603777,0.8462632864996862,27.828026733640463,6.483085880692334,3,4.429391350471469,0.6210879065338004,0.04942659496063047,0.6222702214921496,0.0,0.2650175213946971,0.7394852807267357,0.8544413189986164,5185.209815218628,0,0,1,1,1
34828.22599335747,0.47801796480425346,0.10790957942240706,137.0609998584273,0.6205970313025,21.429975570597737,2.8614991544248314,2,3.480438866416771,0.7784681751250786,0.04947634024550429,0.6136610355350137,2981.1026866579678,0.15991894707598092,0.9484970390928369,0.614162378768881,10563.802433333589,0,0,0,1,0
23827.783320309103,0.06267712867458836,0.03480127057251453,-402.3860694052488,0.578603705068152,28.36859920052857,7.932326126555538,1,3.88754267818449,0.8215917948880322,0.23331047885563866,0.6696186702644336,3612.171548683528,0.43566419697097547,0.6974003842314765,0.9937119757005203,10504.054417582685,0,0,1,0,0
19289.266687982377,0.660486736260906,0.23155334635304378,-361.50428323188805,0.5120410101832348,27.311144733854416,1.180387191350458,1,3.5647358380853125,0.7191819725267462,0.2939037155397514,0.7490993597808426,1675.4530331771239,0.24666272350473134,0.9766621324435691,0.5575434228615742,14659.962800330795,0,1,1,0,1
45190.83892029399,0.7024827977385287,0.07235500946472237,118.8168864787786,0.345986401268056,29.1050725185243,5.224701645507847,1,3.161907472231376,0.7820302542081538,0.1286132035353363,0.7193338860157877,2487.818142365376,0.5660441113938757,0.7425659538571674,0.5528819596190173,5849.0809979981805,0,1,1,0,0
29968.01329562118,0.4455932285124462,-0.0005142909649480387,593.8924054529425,0.45976475444558934,19.13028232416187,5.61654187155929,1,4.753227654031783,0.6654215178120749,0.013860283925606832,0.6091365993907469,5734.566820173995,0.12357682998680394,0.9868902504894644,0.8633554987919186,5039.082451279861,0,1,1,1,1
32607.753842191316,0.5376555767138246,0.14685799464161203,1030.8677009865996,0.4726225444846172,5.911358136773025,5.816318899518902,2,4.4577396089766825,0.7216495397872145,0.05088995477480429,0.565225704971809,4156.2401391921985,0.3100782198398742,0.5040991605654811,0.6607943908306506,-2756.170059033835,0,0,0,0,1
19177.26632407889,0.6957495668241069,0.18271088675417832,-342.5431605442759,0.6388539487971411,24.490511568289104,1.842713051523623,3,3.602926118917601,0.8484425299640812,0.36587782413482284,0.5062889062430977,4691.244237218635,0.2880365602810315,0.9494076874031734,0.598476996868626,7512.907493227312,0,0,0,0,1
27100.555479273356,0.545067044019379,-0.03318323683962006,1494.1508551676175,0.8232110846176857,22.71658247681897,7.569708484311913,2,4.198745985743972,0.7207200223444621,0.1974174638357812,0.576981619333252,3288.635536778905,0.6128323121323578,0.9655602259716753,0.5071976832034618,10901.319327936932,0,1,1,0,1
32998.30330738879,0.15677733003998295,-0.03295231348467294,83.101119165945,0.6316668798785625,26.978861551968052,2.2682829533505795,1,3.4025275762689446,0.9598972313635487,0.1814291238460699,0.8526781850970591,2491.779178083348,0.14188088036264232,0.9805104678826067,0.8591994585607264,11447.895341077894,0,1,0,0,1
21641.057803199277,0.4534018521167692,-0.08533142922658282,282.90616452125107,0.3404911146130124,6.945835211775735,5.359273822678888,2,4.780473243591542,0.8513627830563959,0.015219671324036366,0.6218192846727915,3274.203541151712,0.055908095007206574,0.5065382670873074,0.8717930836816462,13009.597518515035,1,0,0,0,1
35381.28216511105,0.4747005324679991,0.19456080602625622,-297.76934331825873,0.9704528606917426,7.824131996510123,2.558732553861595,1,3.229812686723821,0.7754596073743938,0.2914548089267596,0.734300905060755,4997.760388359384,0.19285112768427054,0.5858504182751545,0.7399384019380844,9159.222967993575,1,1,0,1,1
26594.251790730756,0.3468914699116702,0.16552181104872202,-1639.3922082183533,0.9599070233658786,32.164333102676494,3.1505149191488964,3,3.0076742910156016,0.615502774221673,0.21122723237283159,0.7956505744616224,1017.3595773175666,0.5421661158611927,0.8268822515466181,0.9743881679148237,10019.124472956668,0,1,0,0,0
29374.75625186051,0.565510964937306,0.08985235029992555,1007.2363170888398,0.8496326802038858,27.249222945822478,4.825209792096871,3,4.004016395478365,0.7998193340818684,0.08083237443460832,0.9434204514158036,7300.340519664022,0.17559308962821024,0.5127363458675536,0.5908979622535926,8272.481762854457,1,1,0,0,0
26584.640489935427,0.7040569103383104,0.23766817958767886,889.4751176739467,0.9939295310949543,32.787997104511305,3.9203539299520354,3,4.166255646905738,0.9059104968500357,0.04402950407242288,0.9444275491967098,5149.716991364806,0.19452683822328964,0.5318044980882504,0.5317714272876023,10829.819342211606,1,1,1,0,1
48670.50366058044,0.6978979590347434,0.22226806118002126,74.93795430542929,0.681137632960184,27.555036240737223,2.121579206835544,1,4.1579306405916086,0.7062230392049654,0.1533551454527994,0.8728668668406795,2928.23979141857,0.1279392827220865,0.610539436846721,0.8064800613606771,4263.03057160004,1,0,0,1,1
31878.524977358597,0.36558755998289244,0.13414174575870086,353.5925737798975,0.9739378451772442,21.900435709660567,2.196554816945938,2,3.1090238548756526,0.9227094278595069,0.33486478567801026,0.5175784960242507,5626.814235773001,0.47926172196592426,0.7562198843719421,0.8550451844798228,2366.140676338994,1,1,1,0,0
22480.601639396897,0.12926663208852868,0.24730851220530345,712.7513741632795,0.35292352843172553,23.894645795975578,3.9270135171395975,3,3.6280876138368647,0.7007227064203526,0.34611782368040983,0.7875352095427075,6444.698134146216,0.09150451430325031,0.7729512796334037,0.5349435823310934,4685.0479622348685,1,1,1,0,0
39402.9042089287,0.7393888392736342,-0.0176635159852927,-950.0366855092341,0.5559765237829599,32.11947733790035,6.300980847928505,1,3.9983978936826636,0.9294985551803202,0.24113855215825458,0.8932917354157532,3339.3239007951233,0.24872498139711297,0.5171305613967522,0.44596645855666794,8854.494870346627,1,1,1,0,1
21012.4071502608,0.6372286605121539,-0.055232152240908855,-123.24214187703586,0.45776688760473605,21.25823640791792,7.28575252793452,1,3.433158371254482,0.6341073366446709,0.29101457089205707,0.5086440223816816,3566.8304204698775,0.2194992359725787,0.5851836253907656,0.8863098919518232,2798.30133677901,0,1,0,0,1
33879.7723550428,0.1372638768422868,0.007899844606795853,935.4117436974617,0.43708315889398897,23.13369635149356,1.5888936358156798,2,4.745251770971793,0.9464734835476118,0.04606231496114815,0.7748423068282891,6986.94842694601,0.38309583787409285,0.7498528366673276,0.9859011841876074,5467.023361583248,0,0,0,0,0
14362.96888508202,0.6945893178321606,-0.07716525756427406,-703.4315385353996,0.3985620642248732,6.47668506012602,3.7517273529158075,3,3.174218578922868,0.7996745803733322,0.23525042618714195,0.9288820728930147,8237.950293836197,0.4882497590118413,0.7969703104717026,0.7868033716433707,5594.822867859337,1,1,0,0,0
20046.325559914127,0.6589274534434898,0.1124678112004128,534.8463457333035,0.7356895490961977,17.587242704063595,1.7017189460601365,1,3.974768883344086,0.7186150358481048,0.2667862813948727,0.7370510379211335,4058.8713151362153,0.3697258608180484,0.5742008482431077,0.5667201400863365,11127.284843861824,1,1,0,0,1
33771.75112282211,0.41318663998825045,0.2746422769179846,-785.2654436987241,0.8469252990231135,26.073898918533462,1.1161473644281852,2,4.382832115026304,0.7060453001660595,0.08028513716551688,0.5020531014487242,1683.5713058220513,0.6086155957850405,0.6994207059734854,0.9980035651316752,10640.381842121516,0,1,1,0,1
38646.1992199587,0.4638928050214504,-0.08426258373259615,673.1439859468211,0.7048088795942524,10.48299444107279,5.632030778507696,3,3.5235022002689647,0.7728042235721451,0.3520618931641036,0.5055066791678038,3058.7956901508833,0.6208655833323992,0.9522007182584762,0.9359599817602465,8281.94436903567,1,1,1,0,1
33542.31453070974,0.32930189270909116,-0.051156034395989286,271.48681416201316,0.4028738967117468,8.078896318358723,5.2171460937661145,2,4.248481473995036,0.9996197992414579,0.0779986950084079,0.7083180187068753,6066.031488938403,0.26687919709910923,0.999449643523086,0.7080283877681763,9804.259526550228,1,1,1,0,0
30959.165458505835,0.08833314717542193,0.08087961131337412,-992.1054527244075,0.8677866389534297,11.983938287854544,2.1411337967042035,2,4.658770300284749,0.688130957375033,0.12539094393858016,0.5775043337083773,1939.5694079724112,0.5166082257649356,0.9936072274155706,0.8951927709051002,9883.161775867882,1,0,0,0,1
29290.0667396964,0.28463806915213063,0.27355000701116194,1231.791483565737,0.7451682950146099,9.452521979749172,2.6366898316514487,1,3.3806739501900953,0.6412866595515998,0.24822273880938345,0.8322253285466298,3583.4336004819625,0.49328082996091377,0.9408372551434362,0.8894923139577802,6545.521771468114,1,1,1,0,1
18693.302086693155,0.611997414018608,0.026462441990700192,-287.67326143843934,0.5717159942888969,8.521942296273854,1.1659542755116288,1,4.834441183649726,0.8340140674874648,0.25534002605229233,0.8543996324530769,4585.169762863259,0.5857787550228964,0.6973300439749729,0.9608793818040997,5830.002774449086,1,1,1,0,1
25521.402124447624,0.053242416103222,0.10289392347535697,-348.2019496115048,0.771891206875244,15.869779500383043,6.844630439860826,1,4.107117065324716,0.7954169865761028,0.2797538963949469,0.5889398977303143,2154.570627184665,0.31876618412462193,0.8432871460373921,0.9045543062640761,14146.745662489484,0,0,1,0,0
27854.251061361912,0.2834494201838009,-0.08337085637984316,460.45535778475426,0.48193348546998294,32.7743479859237,7.82283417233986,2,3.598464008602121,0.809678508425323,0.04480468522728227,0.9442666442622425,6192.869123752154,0.3682839123186753,0.7082961138920993,0.7862075415742986,-1956.5112192092947,0,1,0,0,0
41514.100035970245,0.3287180855136603,-0.04066271961516446,1218.9098795429722,0.5416345459459473,18.74708763585514,1.9482167575628355,1,3.8617165507645415,0.8667741670228868,0.3397857719714221,0.720953922489463,5387.935030408749,0.2994645881489444,0.8242635134121015,0.7655822313739045,5034.78652425099,1,0,1,1,0
35092.56460611615,0.426176922056546,0.2946520491835388,-512.6574551827175,0.9422400901923931,7.577213328536306,2.620326496357087,2,3.624383767572776,0.7068576279482597,0.21313885291330395,0.5714229537959619,8019.091819050584,0.5602261515798234,0.6547162354847416,0.6804143729989671,7184.869914360375,0,1,1,0,0
16132.638601735394,0.6938989314889323,0.28604747857441826,349.3438798783773,0.5033531539699942,3.6940084283305925,7.078866667628539,2,4.450222319866632,0.9642659981535554,0.18852871764202736,0.8821257990346978,5562.921791715544,0.18782138921728064,0.803101126805166,0.7758913839824544,10239.805709277389,1,0,0,0,1
34916.75572455316,0.2924421960561729,-0.09802400762623616,643.0532002644584,0.6289917877105555,25.365465079827384,7.485246585693294,1,4.592601326830264,0.7742688264489161,0.39243904980540384,0.8949872500083864,2078.220728867923,0.19382544694546683,0.761879248276425,0.8771299519182296,12542.026104412767,1,0,1,1,0
28534.25947625315,0.29286724132735936,0.28072471416929556,854.4844858105153,0.9230987961772101,14.397956755273574,3.9373916796476722,3,4.665874784637322,0.6516344780569847,0.29615131877640793,0.8196477363327288,5060.738121818383,0.27356306214624787,0.5122401329066,0.981422575781532,15426.926416752587,1,1,0,0,1
25907.70199724637,0.5662508736768239,0.15564797512620013,441.15324422178014,0.7954049451872691,29.764083130487574,1.3543573058835188,3,4.971536499171482,0.8969195026935777,0.04720241064774995,0.9267327766012765,5976.043347031713,0.18820569926141073,0.8953514518730569,0.680372414909272,7633.157268519479,1,0,1,1,0
37505.08659956781,0.36655255862286495,0.24716731780800885,6.377728733342167,0.3435422583152919,24.082876902426957,1.2757428358497358,3,4.582568584993367,0.85724174104714,0.3026156668904963,0.8686864860153356,6078.957628250693,0.38660410184895244,0.5059489161225779,0.7441919217932542,7901.057501240665,1,1,0,0,1
41278.99570246356,0.20722337605798735,0.08189594225354366,-362.07217651897577,0.4031121309952792,28.8684507689479,5.017649062483073,2,4.202768141377127,0.7262973609936149,0.0380995735891478,0.9411028686134952,2446.3157042185276,0.13069406389730137,0.6465779711266508,0.666883297035269,9450.44024246072,1,0,0,0,1
40381.52107204578,0.36670766129288535,0.1062384114317001,368.9151064370998,0.30548911354034175,10.518111379645706,3.750265762252253,2,3.6784405967835676,0.8486074896136194,0.010988225005193942,0.7169440242427397,2207.3245952890497,0.24211173164243321,0.5029620327270012,0.8010931725900424,5875.516246684312,1,0,0,0,1
24447.042290996254,0.1485999142658599,0.09553863210276808,-557.7112095884855,0.7416452531604143,25.232562286137036,1.2005669930435816,2,4.089190897421499,0.6879447825475907,0.16145035810795885,0.8737985640497212,1720.7257617819769,0.598066819085354,0.688100706647599,0.7779523024367557,3263.0509117764996,1,1,1,0,0
29217.088617339068,0.17347089055435633,0.16674570301844174,-2037.080386795686,0.6133713977872928,10.242169464280158,5.082766746187898,1,3.082136345580811,0.7779357437362118,0.3974312691276875,0.9998757817145222,7209.463988277733,0.29553528811507757,0.5315802640820697,0.410700274116174,7614.998134943926,1,0,1,0,0
34981.37088263207,0.3988574409176358,-0.04413949809747484,649.2478433261342,0.39399239563159283,33.8673967807602,1.0791177561231573,2,4.489650151059826,0.9597650088669301,0.06995357447794506,0.8624655987598095,5245.757647684077,0.49894022989610554,0.9567554834156207,0.7246969354603952,10981.48916800719,0,1,0,0,1
40779.90614410123,0.3432478146531835,-0.08801056405092883,1023.1478728689563,0.9705538847397392,23.273099853668104,6.511603707044911,1,3.8919110901842036,0.6534136932642998,0.26905773741071604,0.5570918901185661,2357.5627515825786,0.1180773150239444,0.7078396475814344,0.45309213741940846,7028.3062152940765,1,0,0,0,1
27687.43185939239,0.69039213074767,0.02317197663647637,-1590.3459484334708,0.6707618067619339,12.357913006136974,3.145029758923601,1,3.0400464594643752,0.7546785799949848,0.06935842648244775,0.7591593612145915,4254.377877514241,0.1985387048850708,0.729747887432205,0.415830170803323,9653.741554872373,0,0,0,0,0
30329.069210025646,0.30367572938164317,0.1818723050946587,-507.78456376795,0.46932530587902244,10.432915180229543,1.2818060210646247,3,3.125013883020822,0.9284569698881389,0.28991478998335446,0.7936738956215139,3752.6253731979523,0.5344073727202211,0.6749251180454274,0.874718297250819,524.7307485138554,0,1,0,0,1
22042.985233945747,0.4564118451946304,-0.019258619150820652,795.3234088041581,0.6504224998082953,7.6824304775075225,5.1184655468820734,3,3.7749329276435133,0.9877963597624713,0.20214146729513047,0.5871053375356955,2054.837062068634,0.5077957617738165,0.8137530771008832,0.5551899172955803,8073.6184936778345,1,1,0,0,0
21234.140383273963,0.49258500154367124,0.16937297332996695,1945.996375769359,0.7757342329145754,25.31243356128047,3.7837909010313826,3,4.16684303803687,0.7815704545687183,0.27198868403575055,0.9814458170890188,4072.3678879132062,0.2816935511562927,0.8922040583091019,0.6043930463723796,6386.2136371427,0,0,0,0,0
39312.73240154778,0.059166119611833545,0.2879648184429082,316.6349661403263,0.3533674525814951,8.655046454927454,7.816602893500047,1,3.928407897904253,0.802799848057339,0.08114927036569385,0.5877898888173081,4381.390575440878,0.6226381412200845,0.824073371524489,0.43845075256243976,2899.5049780352592,1,1,0,0,1
44206.16025713741,0.5144761604116974,-0.06243971368423265,-282.40235298330754,0.4922926705335244,21.835614307462116,4.809390637525915,1,4.23840863458431,0.8288687847135079,0.2982513330082008,0.5887789598566113,7862.506189303798,0.5963858095007273,0.8741035591975638,0.5077001562966104,10628.850014339389,1,1,0,0,1
31351.908905776996,0.174625176808826,0.1690408472900505,153.68284711612787,0.8648758436187955,10.262225942387508,2.9266742672590578,1,3.9605885175827114,0.9729392566534844,0.3982476238490827,0.9575835689872775,2688.6249484674536,0.627380449467344,0.9529868317546302,0.8593628909546754,15382.58227709726,1,0,0,0,1
41031.79608102822,0.7227492222286186,0.07750008772182845,1399.9011353185479,0.6217654092818629,24.1689130677854,5.9660720524378235,2,4.323407690962694,0.943282716390812,0.26626020025038394,0.7326027165608355,581.2013516093234,0.3067488141126712,0.9317732658357143,0.6961184981395725,11959.835702723542,1,0,0,1,1
35254.724225428705,0.15406390942717907,0.24725690175100215,-216.77134329962826,0.6826039994226064,29.522890498918873,2.9004440177989794,1,3.4382521293416017,0.6682404498486577,0.19739199922915107,0.5315941396372581,1902.0925292880456,0.1684841502114098,0.837029226376848,0.928401077530089,12214.996021913757,0,1,0,1,1
26193.922208553882,0.3402368866089166,-0.029140084221045637,-339.35360532020286,0.6029712015466284,28.23088351006286,7.329703039852956,3,3.2256863743672426,0.77470312713883,0.36926959544770593,0.7990937499692643,2214.7051531355555,0.4259951834548046,0.6073189814522143,0.6383452788801012,10849.908138467217,0,0,0,0,1
35252.56044957573,0.1097447676550507,0.1770503808904658,-86.19481774562593,0.33072995985010356,27.62979658257736,3.623053793551635,3,4.19286790925132,0.7856001712785705,0.006340736892750521,0.8009131743165239,3146.1456479342096,0.46086389496751906,0.8188514255209645,0.561220441452561,10585.805798584879,1,1,1,0,1
45842.329098193724,0.7478119762921631,0.23524611585924413,-462.6628866069699,0.41602484587410915,7.570284199228823,4.8490799394334365,1,3.969379033872615,0.9156384446595027,0.29196940771432844,0.5322503793432809,1906.9925417457152,0.125265070670312,0.7530415478702555,0.6085598886751906,802.2722576979359,0,1,0,0,0
31677.565648010437,0.4015365072318698,0.2778456877896093,398.1362527958364,0.6118791471193237,4.093473144458155,1.3540117267696021,1,3.0537353080898706,0.8411571530421741,0.3554986067255252,0.986261247816831,5644.244011637879,0.5218898205775435,0.8586096155052101,0.8276630761101427,7488.196199712044,0,1,1,0,0
46081.79290232606,0.4667695121240306,0.17329921131585832,1599.7427667756485,0.44642982578554946,25.463208997058494,3.9828486656656157,3,3.7609637709860717,0.8616881848116051,0.024669833448382986,0.7720149826472877,1767.9344739810404,0.06083613185597632,0.9164658241964574,0.7330034034006916,10034.679066583469,0,1,1,1,1
8422.294063192301,0.09695353417189924,0.09886990560337092,558.4634184928233,0.3349853200617751,13.892152482802295,6.826544777626965,1,3.212251170981991,0.999279963066247,0.18002566816630328,0.7798978610898821,4040.0359365984605,0.33963703248607,0.8713607485932087,0.9425147245314567,10125.619124803468,1,1,1,0,1
39397.122539377015,0.5749723292794244,0.14713889608048555,98.11719829896992,0.8905547648362766,16.132117924117154,6.6395416375433935,3,4.062713663505391,0.6299840173880052,0.08188778157999957,0.7600577072511973,8000.384367044349,0.24860975569693694,0.9232805849806427,0.76130126163333,13086.824757078819,0,1,0,1,1
32783.42361414354,0.19693391516691,0.24756199379148733,66.55098486756472,0.986834770414881,2.0902182477686875,2.5702299119746836,2,3.7915553593208617,0.6892039294134932,0.22660726623513205,0.8053658898223099,5107.136543527247,0.4941818359394504,0.5319331866705119,0.695810925088902,3870.4094014672837,0,0,1,0,1
29308.933845807194,0.6786380026084996,0.12824389865553187,-950.5526469573256,0.8552000117977177,10.085175724626723,2.5825534970739388,3,4.226303822206036,0.7631583749486187,0.2598171834414642,0.6321498763868775,4901.514023424718,0.23765643645308954,0.515810019118732,0.8714516343320398,10429.086461630795,0,1,0,0,0
32825.84698881952,0.193597748337405,-0.08784517612126526,1006.4878217177272,0.8976494451932668,2.178674135606241,6.721137185492657,2,4.611204437540477,0.7391129612195548,0.121049273171502,0.6436206739874204,7714.63240149032,0.5460842676686197,0.629250283849797,0.9685203104400671,3739.835984029546,1,0,1,0,1
14111.879768591964,0.18348140446456657,0.2723794782027912,237.73024238975836,0.46938399122193175,31.771502041043668,7.512788941185279,1,3.5993373676829816,0.6086582245387934,0.18399266787124036,0.7556695448980664,6491.2991284739455,0.4069720932684863,0.9503330420543141,0.6135075467469824,7153.20164064376,0,1,0,0,0
30022.95300946239,0.07558476749366641,0.17581070041262445,155.6160691274995,0.9724388828592399,9.518883912648567,1.6675264489110249,1,4.924204208330055,0.6367110425884703,0.1117357941106238,0.9033429273817898,5130.2487347052065,0.5263360170572432,0.9118296254919869,0.5499257260992866,7752.147971058897,0,0,0,0,1
35214.01314360572,0.3804468615769994,0.1706053543108986,2854.486054275889,0.43784799311739986,20.50680093505528,4.150410475983577,2,4.071269001175149,0.8723813165614305,0.14775646578204552,0.5249322882470895,3378.546300111062,0.6436043827037743,0.8413636488976558,0.7697304377764835,11450.283656195807,1,0,1,0,0
45301.046402673644,0.44538879328383146,-0.01372993904091313,539.002326692549,0.9660008672532825,2.3642762231395644,3.362179952749603,1,4.236581597509576,0.9517297853450243,0.06381598267536943,0.801702106110123,3954.622250420413,0.4574950074461341,0.850379333719858,0.6993236926923285,10979.813553601376,0,0,1,0,1
27335.568035537173,0.09599604759984666,0.1635541880930629,-301.4328400761475,0.9963735057761656,24.33965869569803,7.0948191882020755,2,4.361344746451474,0.8056908045063911,0.3542237774342526,0.9033890712531569,3857.3922646675874,0.6409701898169865,0.8633352346291063,0.99351134491887,8481.322350846554,1,1,0,0,0
24723.557573961312,0.5928693316865075,0.057545762261663386,-41.08607696443465,0.7982059640222341,12.305957101393286,1.5846744027601314,1,4.3334630597151795,0.8156764318054532,0.004004164223654572,0.5784586360186136,3197.1489048557833,0.0673017961530232,0.9713013502423735,0.67741707048864,-608.1500848828364,1,0,1,0,0
27484.18660773917,0.3673021843236193,0.16049319081659683,1218.7565673574038,0.9868006122542752,32.4271715435183,2.477881597906262,3,4.021941486090125,0.7020373731329518,0.35296367457751543,0.5075112709902831,4424.073023765849,0.2528839930902851,0.9160955761537788,0.44459893081620755,9779.334931968215,1,0,0,0,0
40238.61905931867,0.41707318852930597,-0.05736278787680371,390.6163284302116,0.6986778456969726,32.08413661269125,6.2672783631054605,1,3.8575285822293672,0.9071505454534845,0.22867155133989542,0.656356647570729,4701.495394095312,0.11471195873738549,0.8116951935135237,0.9864214364665815,6929.294091844851,1,1,0,1,0
34958.75998693716,0.35853392285675967,0.16313812184121443,-850.6223826538933,0.48167924822326325,12.385171642661172,1.359056942868509,3,3.1075639283547556,0.9007178349469025,0.132663137670807,0.794071853364799,1510.7430656835486,0.2073829588306637,0.8328577176285703,0.906152167356124,13567.223566476401,1,0,0,0,1
27232.15816609665,0.3305341426127282,0.2997654903082666,1035.3831476601626,0.6058971199659346,32.53363134916638,4.4477476650000245,3,3.0441716906023597,0.8353462756870627,0.2892228501841319,0.5691415867023739,7264.084999924597,0.5533327394754647,0.606870131030561,0.506950086374778,12613.974177361475,1,0,1,0,0
36619.40689802021,0.44174823191575247,-0.08071518445577759,-234.51526843119518,0.7154926547651501,35.86551857245726,4.09474924275804,2,3.715922389065529,0.6850657146045371,0.20310086074506573,0.7130611854862428,4819.595026146563,0.06939395919565419,0.8286594125781362,0.9427631518677216,4247.908372377368,0,1,0,1,1
32873.697944132364,0.15866817215149875,0.2908696736885269,1798.6382209740364,0.3511570934189105,29.889548244338183,3.3408082529212404,1,3.6673217812673853,0.6388072872948357,0.1996434632430426,0.7761607486871389,3474.4340760987648,0.3621097614394362,0.7123395062092293,0.6044000924930468,10328.696955962341,1,0,0,0,1
